chunk_id,source_id,source_type,chunk_index,start_offset,end_offset,source_title,source_url,text
"8cb03307eeaa","cfbb5c8de5ae","snapshot",42,58937,60727,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","k’n’roll and folk music.61 Indeed, the String Band group, though far less famous than others of the time, was representative of the different influences which came to define psychedelic rock. One of the three Scottish members of the band, Robin Williamson, explained how his music was formed:   I started off doing Scottish and Irish music. But I also liked the visionary writing of Walt Whitman  and Jack Kerouac, and those two opposites caused me to go and search for a common root to  world music. I went to North Africa in 1963 to learn more about the music there […].  The notion of fusion music wasn't a word used in 1963 when we started doing it. We just thought  it would be a good idea.62                                                   61 Kaleidoscope Eyes, 62. 62 Ibid., 60.

--- PDF Text Block 34 ---
33  He adds:  There was an inspired amateurism in those days, a feeling that anybody could play  music, that  anybody could play a lot of different instruments.63  Walt Whitman was a 19th century poet (among other talents). Leaves of Grass (1855), his most famous poetry collection, is a sensual hymn to freedom and sexuality.  So, in the one hand, psychedelic rock was born from the desire to explore unknown territories both in terms of different cultures and philosophies and of technical research. And on the other hand, the possibility of exploration opened by the counterculture movement allowed many young people to actually widen their explorations. In the counterculture this kind of opening and exploration was very often associated to the taking of drugs. Psychedelic rock, as its name indicates, was no exception.  In 1960, The Gamblers, an ephemera rock band, recorded a single called ""LSD 25"". It was the beginning of the association of rock'n'roll with LSD."
"458c2898bf93","cfbb5c8de5ae","snapshot",43,60227,62180,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","es and of technical research. And on the other hand, the possibility of exploration opened by the counterculture movement allowed many young people to actually widen their explorations. In the counterculture this kind of opening and exploration was very often associated to the taking of drugs. Psychedelic rock, as its name indicates, was no exception.  In 1960, The Gamblers, an ephemera rock band, recorded a single called ""LSD 25"". It was the beginning of the association of rock'n'roll with LSD. But the music of the Gamblers did not differ in any point from what had been done before.64 It is only toward the middle of the decade that psychedelic experiences came to influence young musicians who considerably changed their music and created ""psychedelic rock"". More than a marginal music trend, ""acid rock"" became an international frenzy with astonishing influences in the music world, with the advent of groups like The Beatles, with its leading singer John Lennon, The Doors, The Rolling Stones, and artists like Janis Joplin, to name but a few. John Lennon's first LSD trip inspired him to write “Tomorrow never knows”, released in 1966 and full of strange sounds depicting the acid experience.65 The same year, The Rolling Stones' ""Paint It, Black"" reached number one of the charts both in the US and the UK. It was the start of a passion which would involve thousands of musicians all over the world.   Psychedelic rock was not just about taking LSD and writing music. It was about translating into sounds the physical and spiritual experience offered by the drug. Albert Hoffman, the first well-known researcher in LSD effects on humans, related in the 1950s that under the influence of LSD ""every sound generated a vividly changing image with its own consistent form and color"".66 Indeed, the ""psychedelic music"" was aimed at giving to                                                   63 Ibid., 62. 64 Ibid., 7. 65 Ibid., 8. 66 Ibid., 10."
"6a1cb117950a","cfbb5c8de5ae","snapshot",44,61680,63417,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","king LSD and writing music. It was about translating into sounds the physical and spiritual experience offered by the drug. Albert Hoffman, the first well-known researcher in LSD effects on humans, related in the 1950s that under the influence of LSD ""every sound generated a vividly changing image with its own consistent form and color"".66 Indeed, the ""psychedelic music"" was aimed at giving to                                                   63 Ibid., 62. 64 Ibid., 7. 65 Ibid., 8. 66 Ibid., 10.

--- PDF Text Block 35 ---
34  audiences the same kind of experience as the one offered by LSD, without them necessarily taking the drug. In the late 1960s and 1970s the psychedelic experience was known by virtually all young people (and even some “not so young” in the country) thanks to the ""acid rock"" culture, even by those who never took LSD.  In his study of progressive rock - a direct inheritance of psychedelic rock, and so also an important innovation of the countercultural era, Edward Macan states that:  Clearly, in progressive rock the alternation of electronic and acoustic sections creates a set of  dialectical opposites. Acoustic passages suggest the meditative, pastoral, traditional, and  ""feminine"", electronic passages the dynamic, technological, futuristic, and ""masculine"". The  masculine/feminine analogy goes deeper than one might think, since masculine and feminine  sections complete each other, contributing to the expansion and contraction, the movement toward  and away from climaxes, that was such a central facet of progressive rock structure. Furthermore,  this masculine/ feminine dialectic allows for a symbolic playing out of many of the conflicts that  were of great significance to the hippies."
"da3c18b1adc2","cfbb5c8de5ae","snapshot",45,62917,64567,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","assages the dynamic, technological, futuristic, and ""masculine"". The  masculine/feminine analogy goes deeper than one might think, since masculine and feminine  sections complete each other, contributing to the expansion and contraction, the movement toward  and away from climaxes, that was such a central facet of progressive rock structure. Furthermore,  this masculine/ feminine dialectic allows for a symbolic playing out of many of the conflicts that  were of great significance to the hippies. It symbolizes how a whole set of cultural opposites - high  and low culture, European and African-American creative approaches, a futuristic technocracy and  an idyllic agrarian past, or matriarchal (creative, intuitive) and patriarchal (rational, carefully  organized) modes  of society - might be integrated into a larger whole. … the concern with  reconciling these seemingly irreconcilable cultural opposites is a major concern of the genre, and  strongly informs its lyrics and cover art as well.67  Indeed, music was not an entertainment anymore; it was a transcendental experience which conveyed the counterculture ideals, above all, universal peace. For that, duality had to end and humans had to recognize themselves as inherently the same, as brothers. To serve that sense of recovered unity, the counterculture praised the reunion of opposites. So, was the counterculture an ""alternative consciousness""?   Maurice Isserman and Michael Kazin, in America Divided, say that: In the course of the 1960s, many Americans came to regard groups of fellow countrymen as enemies with whom they were engaged in a struggle for the nation's very soul."
"aacc49aca405","cfbb5c8de5ae","snapshot",46,64067,65827,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","l peace. For that, duality had to end and humans had to recognize themselves as inherently the same, as brothers. To serve that sense of recovered unity, the counterculture praised the reunion of opposites. So, was the counterculture an ""alternative consciousness""?   Maurice Isserman and Michael Kazin, in America Divided, say that: In the course of the 1960s, many Americans came to regard groups of fellow countrymen as enemies with whom they were engaged in a struggle for the nation's very soul. Whites versus  blacks, liberals versus conservatives (as well as liberals versus radicals), young versus old, men -versus women, hawks versus doves, rich versus poor, taxpayers versus welfare recipients, the religious versus the secular, the hip versus the straight, the gay versus the straight - everywhere one looked, new battalions took to the field, in a spirit ranging from that to redemptive sacrifice to vengeful defiance.68                                                   67 Rocking the Classics, 43-44. 68 America Divided, 4.

--- PDF Text Block 36 ---
35  More than being liberal, or conservative, ""hawks"" or ""doves"", man or woman, the rule was to fight; to have one or several precise enemies and define our own fight in the opposition to this enemy. Isserman and Kazin's list mention ""hip against straight"". This proves how hard it is for most people to understand personal claims, here the one of the counterculture, otherwise than in terms of duality. The ""hips"" were not against ""straight"". They did not put bombs in big stores, nor did they burn houses of straight people. What made them different from the new Left was their withdrawal from the fight, from duality. But this withdrawal did not have to mean to give up their inner values."
"a0a6539ca523","cfbb5c8de5ae","snapshot",47,65327,67255,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","enemy. Isserman and Kazin's list mention ""hip against straight"". This proves how hard it is for most people to understand personal claims, here the one of the counterculture, otherwise than in terms of duality. The ""hips"" were not against ""straight"". They did not put bombs in big stores, nor did they burn houses of straight people. What made them different from the new Left was their withdrawal from the fight, from duality. But this withdrawal did not have to mean to give up their inner values. Indeed, they just did it, without asking for the permission of an authority which was not legitimate for them.69 And the counterculture ""included everyone, excluded no one"".70    The formulation ""alternative consciousness"" relies on a duality understanding of the world, while the counterculture praised unity. It did not place itself at the opposite of the western society but wanted to complete it by an essential ingredient it had lost. For example, it was not praising a matriarchal society but a society which would recognize again the role of women, as equal to the men’s role. Though it embodied extreme forms of rebellion - in their clothes, sexual behaviors, and communal livings - the final aim was the reunion of the opposites in order to find harmony. As the music served the reunion of cultural, gender and philosophical opposites, the values they embodied in their ways of living, were aimed at including the whole world and understanding in terms of the wholeness of everything.71 This awareness of the wholeness of the world is a direct consequence for them of the opening of consciousness, as praised by Eastern philosophies, privileged sources of inspiration for the counterculture people. I am going to study those in the last part of this memoire. But first I will focus on the previous openings of consciousness which touched their society: the progress in the field of psychology and in Transcendentalism."
"8be8109d2caa","cfbb5c8de5ae","snapshot",48,66755,68736,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","e world and understanding in terms of the wholeness of everything.71 This awareness of the wholeness of the world is a direct consequence for them of the opening of consciousness, as praised by Eastern philosophies, privileged sources of inspiration for the counterculture people. I am going to study those in the last part of this memoire. But first I will focus on the previous openings of consciousness which touched their society: the progress in the field of psychology and in Transcendentalism.                                                    69 Utopies Américaines, 221. 70 The Movement and the Sixties, 244. 71 Rocking the Classics, 73.

--- PDF Text Block 37 ---
Part 3 - Previous Intellectual and Philosophical Openings

--- PDF Text Block 38 ---
37  Like any other current of any other period, the counterculture did not arise from an intellectual vacuum. Its reaction again the American hegemony of the time led people involved to go looking for inspiration in previous ideas and practices. Moreover, the hegemony itself had been subjected to previous openings too. In this second part, I am going to analyze briefly the change in the mainstream thinking brought by Sigmund Freud’s individual unconscious and Carl Gustav Jung’s collective unconscious. I will argue that these “opened doors” served the counterculture’s understanding of human beings, even though they rejected Freud’s theories and did not praise Jung’s. Other previous philosophies were actually explicitly praised by counterculture people. Indeed, they were directly influenced by Transcendentalism, Thoreau’s writings in particular, and by Eastern philosophies which Ram Dass’s Be Here Now perfectly represented for them. From the analysis of these currents, I will argue that, from the counterculture point of view, their claims were not about promoting an “alternative consciousness”, but about coming into consciousness, that is to say a higher understanding of the nature of human beings."
"464a866cec53","cfbb5c8de5ae","snapshot",49,68236,70212,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","y explicitly praised by counterculture people. Indeed, they were directly influenced by Transcendentalism, Thoreau’s writings in particular, and by Eastern philosophies which Ram Dass’s Be Here Now perfectly represented for them. From the analysis of these currents, I will argue that, from the counterculture point of view, their claims were not about promoting an “alternative consciousness”, but about coming into consciousness, that is to say a higher understanding of the nature of human beings.

--- PDF Text Block 39 ---
38  Chapter 8 – S. Freud and C. G. Jung Since the Enlightenment, beginning in the 18th century, in the US, knowledge was understood in terms of rationalism. As a consequence, the comprehension of human beings was limited to what was immediately perceivable. The acceptance of an unconscious part of the psyche, that is to say a room in human’s brain where there are elements acting on humans without us being able to notice it, is due to Sigmund Freud’s work. The psychoanalysis he developed at the beginning of the 20th century was based on several principles. The first principle is the existence of unknown forces acting in the behaviors of humans, situated in the unconscious part of the psyche. The second innovation of Freud is that those unconscious forces all have the same origin, which is sexuality. To sum up the idea, for Freud, sexuality is the basis of human life and so inhabits it since the very beginning of life? However, at some point it has to be repressed in order for an adult human being to be civilized. For Freud, sexuality has to be repressed and sublimated (that is to say, that the sexual energy is directed toward a non-sexual object and so helps creativity and force of action) for the good of civilization. Freud’s theories of sexual repression did not please counterculture people. On the contrary, they were strongly opposed to it as for them pleasure must by no mean be repressed, but encouraged and celebrated."
"1c74fde29770","cfbb5c8de5ae","snapshot",50,69712,71632,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","me point it has to be repressed in order for an adult human being to be civilized. For Freud, sexuality has to be repressed and sublimated (that is to say, that the sexual energy is directed toward a non-sexual object and so helps creativity and force of action) for the good of civilization. Freud’s theories of sexual repression did not please counterculture people. On the contrary, they were strongly opposed to it as for them pleasure must by no mean be repressed, but encouraged and celebrated. However, Freud did open the way of a larger understanding of humans by the introduction of the unconscious, and his sexual theory of sublimation brought to sexuality a positive shade which did not exist until there.72 However, one of his former students went further. As Freud’s student, Carl Gustav Jung first admired him for his sexual theory because it gave to psychology a collective dimension.73 But he soon came to be critical of it.  He saw it as a hypothesis, interesting in many regards but which should not cancel other elements of the human psyche, while Freud wanted to make it a dogma. Eventually the two separated and Jung spent his life developing his own “analytical psychology”.74 The main element brought by Jung’s psychology, and the one which interests us in the subject of the counterculture, is his “collective unconscious”. Jung defined universal “archetypes” which, according to him, are present in every human being. These archetypes are part of a                                                   72 Sigmund Freud, Preface to La sexualité infantile, (Paris : Payot & Rivages, 2011),  7-21. 73 C.G. Jung, introduction to Essaie d’exploration de l’inconscient, (Sarthe : Editions Denoël, 2001), 16. 74 C.G.Jung, Modern Man in Search of a Soul, (London: Routledge & Kegan Paul Ltd edition, 1961), 32.

--- PDF Text Block 40 ---
39  collective field which links all human beings to one another."
"13a9c7ce65ce","cfbb5c8de5ae","snapshot",51,71132,73094,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","in every human being. These archetypes are part of a                                                   72 Sigmund Freud, Preface to La sexualité infantile, (Paris : Payot & Rivages, 2011),  7-21. 73 C.G. Jung, introduction to Essaie d’exploration de l’inconscient, (Sarthe : Editions Denoël, 2001), 16. 74 C.G.Jung, Modern Man in Search of a Soul, (London: Routledge & Kegan Paul Ltd edition, 1961), 32.

--- PDF Text Block 40 ---
39  collective field which links all human beings to one another. In his research, Jung made huge investigations in ancient texts and philosophies from different traditions and came to identify in all these texts common elements which he called universal archetypes. For him, these universal archetypes have direct impact on the psychology of every single individual. And he used this knowledge to heal people’s mental sicknesses.  We see how these discoveries are linked to the counterculture claims of universal unity. This idea of collective unconscious was not popular in the first place but eventually won a significant number of followers, as proved by the many Jungian schools created in the US and in the world. So, though Jung’s theories met many more critics than Freud’s (probably because Jung put into question a lot more of the mainstream thinking than Freud did), he led to an even more important opening than his former teacher about the very nature of human beings. Moreover, Jung always claimed that, despite his important discoveries, there was about the human psyche much more we don’t know, that actually it is infinite and we will probably never know everything of how the human brain and soul work (the notion of “soul” is omnipresent in Jung’s work). Therefore, in several ways Jung’s discoveries were a significant step toward a bigger understanding of human consciousness and so it is not too adventurous to state that the counterculture owes something of their own comprehending of human unity to him."
"3a5a8878d4d5","cfbb5c8de5ae","snapshot",52,72594,74569,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","is important discoveries, there was about the human psyche much more we don’t know, that actually it is infinite and we will probably never know everything of how the human brain and soul work (the notion of “soul” is omnipresent in Jung’s work). Therefore, in several ways Jung’s discoveries were a significant step toward a bigger understanding of human consciousness and so it is not too adventurous to state that the counterculture owes something of their own comprehending of human unity to him.  Therefore, though Leibniz, the famous German philosopher, had introduced the idea of the unconscious some two hundred years before Freud, it is this latter who spread it in the mainstream thinking.75 In 1960, very few people doubted the existence of the unconscious. Therefore, the advent of psychoanalysis had changed mainstream consciousness in the way of an enlarging of the elements taken into account in the comprehension of human psychology. Moreover, Freud’s doctrine was entirely based on his sexual theory which began to end the vision of sexuality as something inherently wrong. Jung’s theories did not rely on sexuality, but his “collective unconscious” brought something new which opened big doors. It is in that sense that, in my opinion, Jung helped the counterculture to grasp the meaning of unity praised by ancient texts and philosophies, mostly from the East.  So, Freud and Jung, though their thinking differed from the mainstream one, did not come with an “alternative consciousness”, they came with openings, taking what they                                                   75 Modern Man in Search of a Soul, 2.

--- PDF Text Block 41 ---
40  thought good in the culture they were born into and expanding it thanks to their intelligence and freedom to use it. Their scientific mind settled this in the field of psychology, while hippies were not interesting in developing theories. Instead, they would experiment their ideas in the present moment."
"77471246594c","cfbb5c8de5ae","snapshot",53,74069,75998,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","an “alternative consciousness”, they came with openings, taking what they                                                   75 Modern Man in Search of a Soul, 2.

--- PDF Text Block 41 ---
40  thought good in the culture they were born into and expanding it thanks to their intelligence and freedom to use it. Their scientific mind settled this in the field of psychology, while hippies were not interesting in developing theories. Instead, they would experiment their ideas in the present moment. Though the contents of the unconscious is very different for Freud, Jung and the hippies, psychoanalysis praised consciousness in the same way than the counterculture, that is to say that what was unconscious emerged from the dark room of the human psyche into the light of the consciousness. What was unconscious for most people, according to hippies, was the very nature of humans, which is love and peace, and the fact that materialism was hiding from them this fundamental truth. It was what the Transcendentalists of the 1830s thought too. I am going to study now the work of Henry David Thoreau, one of their main figures and his links to the counterculture of the 1960s.

--- PDF Text Block 42 ---
41 Chapter 9 – H.D. Thoreau: Transcendentalism and the Counterculture It would be hard to talk about the ideals embodied by the counterculture without relating them to the transcendentalist movement of the 19th century, so close are their concerns, and their influence in the American culture. Indeed, the transcendentalist writings directly influenced the counterculture.   Twin Oaks is a commune created in 1967, which co-founder Kathleen Kindale called ""A Walden Two Community"". Walden two was a novel written by the behaviorist F.B. Skinner in 1948 in which he describes the life of a utopian community of a thousand people. Skinner named his novel after Walden: Life in the Woods by H.D. Thoreau, published in 1857."
"49a073f8f59d","cfbb5c8de5ae","snapshot",54,75498,77321,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","so close are their concerns, and their influence in the American culture. Indeed, the transcendentalist writings directly influenced the counterculture.   Twin Oaks is a commune created in 1967, which co-founder Kathleen Kindale called ""A Walden Two Community"". Walden two was a novel written by the behaviorist F.B. Skinner in 1948 in which he describes the life of a utopian community of a thousand people. Skinner named his novel after Walden: Life in the Woods by H.D. Thoreau, published in 1857. Thoreau was one of the transcendentalist thinkers, a movement which developed in New England in the first half of the 19th century, under the leadership of Ralph Waldo Emerson. Thoreau's Walden was one of the most famous documents of the movement and made the author an important literary figure. It describes a concrete application of the transcendentalist doctrine by telling of Thoreau's experience of living alone in the wood at Walden Pond from 1845 to 1847.   The decision of Thoreau to leave town for the woods came from a desire to know ""the very essential facts of life"".76 This required total purification of the exterior. For transcendentalists, life was meaningful just because it was and materialist concerns diverted men from the essential. In the 1960s, this same observation led thousands of young people to leave the cities and settle in what came to be called ""communes"", a neutral land in natural surroundings where they could live according to their deep nature, out of sight of the capitalist society’s pressures. Communal experiences have always been part of the American history. There never existed a time when there was no commune in the United States. But the 1960s saw a frenzy for communal life never matched, before or after. So, nature was a point of focus too for the idealists of the 1960s."
"9e9e4a031cf7","cfbb5c8de5ae","snapshot",55,76821,78754,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","o leave the cities and settle in what came to be called ""communes"", a neutral land in natural surroundings where they could live according to their deep nature, out of sight of the capitalist society’s pressures. Communal experiences have always been part of the American history. There never existed a time when there was no commune in the United States. But the 1960s saw a frenzy for communal life never matched, before or after. So, nature was a point of focus too for the idealists of the 1960s. Thoreau actually provided many of them the rural ideal and simple life.77 They believed that to live with oneself alone in the case of Thoreau, with friends for the counterculture people -- in harmony with nature, without any unnecessary goods would lead humans to discover the                                                   76 Henry David Thoreau, Walden, ou la vie dans les bois (Walden, or Life in the Woods), (Paris: Editions Montaigne, 1967), 194. 77 Utopies Américaines, 241.

--- PDF Text Block 43 ---
42  essential meaning of existence and as a consequence, to complete happiness. Indeed, Walden was largely read by founders of communes during the sixties era. This praising of simple life led Thoreau and the transcendentalists to see technical progress as absolutely useless in regard with human evolution, which was in total contradiction with the dominant positivism and scientism of the era. Indeed, positivists, along with scientists (in the sense of scientism) thought that knowledge could only be reached through objective observations and scientific experiences.78 For transcendentalists, on the contrary, knowledge was an experience which came from deep inside and need no other evidence than the feeling itself. That is how they perceived the link between humans and nature. For them, humanity is inherently dependent on nature: they are interrelated as one organism and God is in nature as it is in humans."
"8fbcae97f08f","cfbb5c8de5ae","snapshot",56,78254,80185,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","along with scientists (in the sense of scientism) thought that knowledge could only be reached through objective observations and scientific experiences.78 For transcendentalists, on the contrary, knowledge was an experience which came from deep inside and need no other evidence than the feeling itself. That is how they perceived the link between humans and nature. For them, humanity is inherently dependent on nature: they are interrelated as one organism and God is in nature as it is in humans. As a consequence, nature will lead to the revelation of God, not as a belief but as an experience. It is the quest of this kind of experience and the belief that only there remains the meaning of life which was called ""transcendentalism"". And so, in many regards, the counterculture could be called a transcendentalist quest too.   Indeed, the core question of the movement of the 1830s and 1840s, as well as the one of the 1960s, was the same: to leave the materialist world’s answers and go looking for one’s own, and not outside but inside. And the novel raised other questions analogical to counterculture claims too. For example, in Walden, Thoreau talks about a man he often met during his years at Walden Pond: ""I occasionally observed that he was thinking by himself and expressing his own opinion, a phenomenon so rare that I would any day walk ten miles to observe it"".79 Thinking by oneself meant to be freed from the vision of life, men, women, nature, of everything important which was programmed by the mainstream society and did not allow people to find their real nature. This was a very strong topic of the counterculture too. In this sense too, the counterculture was not providing a set of beliefs strictly ordered which would constitute an alternative consciousness. It gave leads for people to find the truth; it said “look inside instead of outside”, and “look in natural objects instead of artificial ones”."
"534e5d3b7d2d","cfbb5c8de5ae","snapshot",57,79685,81677,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","ision of life, men, women, nature, of everything important which was programmed by the mainstream society and did not allow people to find their real nature. This was a very strong topic of the counterculture too. In this sense too, the counterculture was not providing a set of beliefs strictly ordered which would constitute an alternative consciousness. It gave leads for people to find the truth; it said “look inside instead of outside”, and “look in natural objects instead of artificial ones”. Indeed, the counterculture praised another kind of quest than the materialist-fulfillment one. But it did not provide a rigid pre-defined model, as the middle-class US society did at the time. The huge diversity of the communes illustrates this very well. There did not exist two similar communes at the time (as they did exist                                                   78 Utopies Américaines. 94.  79 Walden, 282.

--- PDF Text Block 44 ---
43  similar houses in suburban areas in the US). There is nowhere in the counterculture writings a pre-defined way of living which everyone should follow. The counterculture was the age of experimentation. What they praised was the freedom from a reduced vision and that everyone would allow him/herself to experiment out from it. In this sense, it was an anarchist quest. For this also they found strong echoes in Thoreau’s work. Thoreau's ""Civil Disobedience"", another of the indispensable works of the transcendentalist corpus, begins with these words: ""I heartily accept the motto, - ""That government is best which governs the least;"" and I should like to see it acted up to more rapidly and systematically"".80 The non-intervention of government asked by Thoreau aimed at individual choices and freedom in every aspect of the human life. He believed that without the government's repressive policies the people would organize itself the best and each would provide to his/her own needs without exploiting neither other men nor nature."
"3bedeb5c772b","cfbb5c8de5ae","snapshot",58,81177,82739,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","with these words: ""I heartily accept the motto, - ""That government is best which governs the least;"" and I should like to see it acted up to more rapidly and systematically"".80 The non-intervention of government asked by Thoreau aimed at individual choices and freedom in every aspect of the human life. He believed that without the government's repressive policies the people would organize itself the best and each would provide to his/her own needs without exploiting neither other men nor nature. He states that ""the character inherent in the American people has done all that has been accomplished; and it would have done somewhat more, if the government had not sometimes got in its way.""  So, as we have seen, while a part of the rebellion in the 1960s turned toward politics to improve the social order, reduce the inequalities (cf. part I), a great number called for absolute freedom, and this, for them, could obviously not be fulfilled through the government. The counterculture resisted the Establishment and was conscious of the interdependence of the State and the industrials, and so they could not hope to achieve in it a fairness whose level would satisfy their thirst of freedom. It is, therefore, no surprise that a great number of them were pleased by Thoreau's anarchism which he expressed in ""Civil Disobedience"". Movement participants had been introduced to this work, as proven by its direct influence on Gandhi's non-violent fight for the independence of India. Martin Luther King also based his political agenda on ""Civil Disobedience""."
"2e40ecda268c","cfbb5c8de5ae","snapshot",59,82239,83956,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","he State and the industrials, and so they could not hope to achieve in it a fairness whose level would satisfy their thirst of freedom. It is, therefore, no surprise that a great number of them were pleased by Thoreau's anarchism which he expressed in ""Civil Disobedience"". Movement participants had been introduced to this work, as proven by its direct influence on Gandhi's non-violent fight for the independence of India. Martin Luther King also based his political agenda on ""Civil Disobedience"".    More importantly, in regard to the counterculture, Thoreau associated anarchism with a higher consciousness of human beings, as explicitly said in “Civil Disobedience” : ""[…]I believe ""That government is best that governs not at all"" and when men are prepared for it, that will be the kind of government which they will have"".81 This means two things: first that people have to prepare themselves to be free, in other words, to free their mind;                                                   80 Henry David Thoreau, eds., Civil Disobedience, http://thoreau.thefreelibrary.com/Civil-Disobedience, (accessed june 12, 2012). 81 Ibid.

--- PDF Text Block 45 ---
44  second, that when they will have done so, they will automatically organize life collectively without a government. As a consequence, it is useless to act on the government itself. The best fighting against it is no fighting but a complete retreat from it (Thoreau got into troubles because of his refusal to pay his taxes). This anarchist feeling most inhabited the 1960s rebellion and motivated many communes of the time. It was connected to deep work on the mind, encouraged by Eastern philosophies (which were also present in Thoreau’s work)."
"0a9893248b49","cfbb5c8de5ae","snapshot",60,83456,85387,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","y will automatically organize life collectively without a government. As a consequence, it is useless to act on the government itself. The best fighting against it is no fighting but a complete retreat from it (Thoreau got into troubles because of his refusal to pay his taxes). This anarchist feeling most inhabited the 1960s rebellion and motivated many communes of the time. It was connected to deep work on the mind, encouraged by Eastern philosophies (which were also present in Thoreau’s work).  In the 19th century, Emerson strongly insisted that transcendentalism was not an ""organized movement"".82 Categorizing things creates representations which prevent their comprehension, as ""hippies"" were very rapidly categorized and judged according to the representations of what is a ""hippy"". The truth was that, in their common quest, they had different beliefs and practices and more importantly they were simply different persons. And so, a ""hippy"" would not have moved a ""straight"" person, but another one could have. Unfortunately, the representation created by categorization prevents that.83 Those representations are shaped according to the hegemonic thinking, which was precisely what the counterculture people wanted to escape from. But they did not intend to create another hegemony, with other representations related to it. They wanted to be free from any representation in order to be able to grasp the essence of what or who they confronted in the present moment. It is in that sense that I argue that the term ""alternative consciousness"" cannot suit their claims. Though one can argue that they finally fall into another trap, that is to say another rigid frame of beliefs, and so did create an alternative consciousness, it was certainly not the aim of this movement. As such, it could obviously not settle on universal truth of how one should behave, who he or she should love, how, under which conditions, etc."
"b463da156525","cfbb5c8de5ae","snapshot",61,84887,86796,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","hat or who they confronted in the present moment. It is in that sense that I argue that the term ""alternative consciousness"" cannot suit their claims. Though one can argue that they finally fall into another trap, that is to say another rigid frame of beliefs, and so did create an alternative consciousness, it was certainly not the aim of this movement. As such, it could obviously not settle on universal truth of how one should behave, who he or she should love, how, under which conditions, etc. For them, ""if a vegetable and an animal want to get together and can be heavier together than either one of them alone, it shouldn't be anybody else's business"".84 Therefore, the counterculture people did not want to impose their way of seeing things on others, they just wanted to live according to their own feelings. They did not want to interfere with other's lives but observed that other's lives were very limited and that most people had no access to their own worth, which exists in every human without exception.                                                   82 Perry Miller, ""foreword"" to The American Transcendentalists. Their Prose and Poetry, (New York: Anchor book edition, 1957), ix. 83 The Movement and the Sixites, 243.  84 Stephen Gaskin quoted in Timothy Miller, ""The Sixties Era Communes"", in Imagine Nation: The Counterculture of the 1960s and '70s, ed. Peter Braunstein and Michael William Doyle, (New York: Routledge, 2002), 337.

--- PDF Text Block 46 ---
45  The opening of consciousness they praised is what should bring everyone to become aware of that.

--- PDF Text Block 47 ---
46  Chapter 10 – Eastern Philosophies and the Counterculture In the 1960s, Eastern religions and philosophies became very popular. Buddhism in particular found very numerous followers. The “peace movement” naturally found its ideas of non-violence and universal brotherhood very attractive."
